Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5146034,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-17111,-4146,1,0,0,0,Cooking staff,1
5142972,M,N,N,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10656,-926,1,1,1,0,Laborers,3
5028569,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,Core staff,2
5114032,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,,2
5085826,F,N,N,0,351000,Commercial associate,Higher education,Married,House / apartment,-21574,-1081,1,0,1,0,,2
5053089,F,N,N,0,175500,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,1,0,0,0,High skill tech staff,1
5117753,M,Y,N,0,306000,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2
5126826,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,-11680,-3695,1,0,0,0,Sales staff,3
5018505,F,N,N,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,-20970,365243,1,0,0,0,,2
5067893,M,Y,Y,0,292500,Working,Secondary / secondary special,Married,Rented apartment,-17011,-901,1,0,0,0,,2
5048305,F,N,N,0,,Working,Higher education,Separated,House / apartment,-21887,-1526,1,0,0,0,Core staff,1
5135531,M,Y,Y,0,225000,Working,Secondary / secondary special,Separated,House / apartment,-13867,-1751,1,0,0,0,Drivers,1
5067019,F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17152,-1253,1,0,0,1,Laborers,3
5115671,M,Y,Y,1,189000,Working,Higher education,Married,House / apartment,-13317,-3663,1,0,0,0,High skill tech staff,3
5136985,M,Y,N,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-12340,-3334,1,1,0,0,Managers,1
5126687,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19899,-3149,1,1,0,0,,2
5058509,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2
5045513,M,Y,N,1,180000,Working,Secondary / secondary special,Married,House / apartment,-11498,-4491,1,0,0,0,,3
5021730,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3
5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,-15946,365243,1,0,0,0,,2
5096342,F,N,N,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,-11688,-1162,1,1,0,0,Laborers,2
5021293,F,Y,Y,1,180000,Commercial associate,Higher education,Married,House / apartment,-11901,-183,1,0,0,1,Core staff,3
5143079,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926,-500,1,0,0,0,Sales staff,2
5116478,M,Y,Y,2,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13383,-489,1,0,1,0,Drivers,4
5062294,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,-17795,-2450,1,0,0,1,Managers,2
5091222,F,N,Y,3,135000,Working,Secondary / secondary special,Married,House / apartment,-14838,-1539,1,0,0,0,Laborers,5
5089887,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-10662,-1556,1,0,0,0,Sales staff,2
5090790,F,Y,Y,0,238500,Working,Higher education,Married,House / apartment,-15203,-7095,1,0,0,0,Medicine staff,2
5146429,M,Y,N,0,261000,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897,-674,1,0,0,0,Sales staff,2
5069292,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15461,-2605,1,1,1,0,Managers,3
5054407,M,N,N,0,225000,Commercial associate,Higher education,Married,With parents,-13021,-5082,1,1,0,0,Managers,2
5028616,M,N,Y,1,135000,Working,Higher education,Married,House / apartment,-9403,-1999,1,1,1,0,High skill tech staff,3
5036319,F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17993,-555,1,0,0,0,Security staff,1
5116606,M,Y,Y,0,180000,Working,Incomplete higher,Married,House / apartment,-17115,-4599,1,0,1,0,Laborers,2
5089218,F,Y,N,1,171000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14017,-6488,1,1,1,0,Medicine staff,3
5068648,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,With parents,-11344,-1054,1,0,0,0,Drivers,1
5143560,M,N,N,2,202500,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4
5024925,F,N,N,0,33750,Pensioner,Higher education,Married,House / apartment,-19054,365243,1,0,0,0,,2
5029082,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22017,365243,1,0,1,0,,1
5116633,F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,-22501,365243,1,0,0,0,,1
5126518,M,Y,N,0,157500,Working,Higher education,Married,House / apartment,-20516,-2265,1,0,1,0,Laborers,2
5104945,F,N,Y,3,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694,-412,1,1,1,0,Sales staff,5
5116991,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14495,-3505,1,0,1,0,Laborers,2
5096340,F,Y,N,0,153000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23679,365243,1,0,1,0,,1
5024670,F,N,Y,1,180000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,2
5062095,M,Y,N,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10171,-1812,1,1,1,0,High skill tech staff,1
5079057,M,Y,N,0,121500,Working,Secondary / secondary special,Married,House / apartment,-14869,-6904,1,0,1,0,Laborers,2
5041881,M,N,N,0,112500,Working,Secondary / secondary special,Civil marriage,Rented apartment,-14778,-2530,1,0,0,0,,2
5053117,M,Y,N,1,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,1,0,0,0,,3
5115921,M,Y,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15344,-314,1,0,0,0,Drivers,2
5150221,M,Y,Y,0,116100,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,1,0,0,0,Laborers,2
5026166,M,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,-24166,365243,1,0,0,0,,2
5100171,M,Y,Y,0,450000,Pensioner,Higher education,Married,House / apartment,-17296,365243,1,0,0,0,,2
5126294,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-21149,-11884,1,1,0,0,Laborers,2
5149980,F,N,Y,1,405000,State servant,Higher education,Married,House / apartment,-12732,-4520,1,0,0,0,Core staff,3
5089580,F,Y,N,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-11664,-460,1,1,1,0,Core staff,2
5041320,F,N,N,0,157500,Working,Higher education,Single / not married,Office apartment,-18973,-3289,1,0,0,0,Laborers,1
5105499,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-10669,-1495,1,0,0,0,,2
5095514,M,Y,Y,0,297000,Working,Secondary / secondary special,Married,House / apartment,-20509,-1161,1,0,1,0,,2
5089275,F,Y,N,0,315000,Working,Higher education,Married,House / apartment,-13592,-3504,1,0,1,1,Accountants,2
5069066,M,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-9743,-3093,1,0,0,0,Laborers,1
5125542,M,N,N,0,180000,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2
5095033,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-15406,-1463,1,0,0,0,Drivers,2
5142163,M,N,Y,1,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,-11524,-2554,1,0,0,0,Sales staff,3
5029529,M,Y,Y,0,112500,Pensioner,Lower secondary,Married,House / apartment,-21719,365243,1,0,1,0,,2
5090493,F,N,N,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-21310,365243,1,0,0,0,,2
5105291,F,N,N,0,112500,Working,Secondary / secondary special,Widow,With parents,-10240,-818,1,1,1,0,Core staff,1
5116005,M,Y,Y,1,900000,Commercial associate,Higher education,Civil marriage,House / apartment,-16923,-2537,1,0,0,0,High skill tech staff,3
5115679,M,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22442,365243,1,0,1,0,,2
5061500,F,N,Y,1,135000,Working,Incomplete higher,Married,House / apartment,-15948,-9359,1,0,0,0,,3
5045380,M,Y,Y,0,261000,Working,Incomplete higher,Married,House / apartment,-15936,-1508,1,0,1,0,Managers,2
5041355,M,Y,Y,0,121500,Pensioner,Higher education,Married,House / apartment,-24261,365243,1,0,1,0,,2
5113057,F,Y,N,0,202500,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1
5148981,F,Y,Y,0,94500,Working,Secondary / secondary special,Married,House / apartment,-18095,-10364,1,0,0,0,High skill tech staff,2
5010238,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5024604,F,N,Y,0,630000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,1
5090705,F,N,N,0,202500,Pensioner,Higher education,Single / not married,House / apartment,-23290,365243,1,0,0,0,,1
5050724,F,Y,N,0,360000,Working,Higher education,Married,House / apartment,-12845,-2296,1,1,1,0,Accountants,2
5142781,M,Y,N,2,157500,Working,Secondary / secondary special,Separated,With parents,-13979,-1626,1,0,0,0,Laborers,3
5114643,F,Y,N,0,247500,Working,Secondary / secondary special,Separated,House / apartment,-13546,-2142,1,0,0,0,Laborers,1
5087536,M,N,Y,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,-9874,-1928,1,0,1,0,Laborers,1
5053744,F,N,Y,0,360000,State servant,Higher education,Married,House / apartment,-16182,-3163,1,0,1,0,Managers,2
5117698,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,2
5118560,F,N,Y,0,126000,Working,Secondary / secondary special,Single / not married,House / apartment,-16849,-2896,1,0,1,0,Cooking staff,1
5054496,F,Y,Y,0,225000,Commercial associate,Higher education,Separated,House / apartment,-12102,-1185,1,0,0,0,Waiters/barmen staff,1
5033895,F,N,N,2,135000,Working,Secondary / secondary special,Married,With parents,-11296,-1670,1,0,0,0,Core staff,4
5033659,M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19103,-3670,1,0,0,0,Laborers,2
5062205,F,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2
5056237,F,N,Y,0,40500,Working,Secondary / secondary special,Married,House / apartment,-12729,-4936,1,1,0,0,Cleaning staff,2
5061773,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,-21049,365243,1,0,0,0,,1
5135863,F,N,Y,2,67500,Working,Secondary / secondary special,Married,House / apartment,-12226,-596,1,0,0,0,Sales staff,4
5050793,F,N,N,0,315000,State servant,Higher education,Married,House / apartment,-21247,-6648,1,0,0,0,Core staff,2
5091057,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,-15438,-2197,1,0,0,1,Secretaries,4
5149368,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21369,365243,1,0,1,0,,2
5053156,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,1,0,0,0,,1
5091651,F,Y,Y,1,252000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10707,-747,1,0,0,0,,2
5118545,F,Y,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,-18279,-1741,1,0,1,0,Sales staff,2
5024592,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,With parents,-8893,-1615,1,1,0,0,Drivers,2
5125804,F,N,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-18340,-2052,1,0,0,1,Laborers,1
5024726,M,N,Y,0,162000,Pensioner,Higher education,Married,House / apartment,-23273,365243,1,0,1,0,,2
5142448,M,Y,Y,0,315000,Working,Incomplete higher,Married,House / apartment,,-1444,1,0,0,0,Managers,2
5033728,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-13666,-2089,1,1,1,0,Core staff,3
5149327,F,Y,Y,1,180000,Working,Higher education,Separated,House / apartment,-18838,-5981,1,0,0,0,Managers,2
5024033,F,N,Y,2,112500,Working,Secondary / secondary special,Married,With parents,-14612,-397,1,0,0,0,Core staff,4
5113841,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2
5022918,F,N,Y,0,225000,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1
5142649,M,Y,N,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17575,-2234,1,0,1,0,Laborers,2
5048276,F,Y,N,1,112500,Working,Higher education,Single / not married,House / apartment,-10028,-1618,1,0,0,0,Core staff,2
5022612,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3
5028446,F,Y,Y,0,162000,Working,Secondary / secondary special,Single / not married,House / apartment,-18071,-2822,1,0,0,0,Laborers,1
5113556,M,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318,-923,1,0,1,1,Drivers,2
5091894,M,N,N,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,-10192,-1600,1,0,0,0,Sales staff,1
5025181,F,N,N,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22829,-2558,1,0,0,0,High skill tech staff,1
5091795,F,Y,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,-15179,-991,1,0,0,0,Laborers,3
5022343,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23498,365243,1,0,0,0,,1
5065704,M,Y,Y,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1
5068511,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875,-2758,1,1,1,0,Core staff,2
5053941,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21100,365243,1,0,1,0,,1
5036926,F,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11907,-2988,1,1,1,1,Core staff,2
5114138,F,N,N,2,180000,State servant,Secondary / secondary special,Married,Office apartment,-11176,-2904,1,1,0,0,Laborers,4
5142595,M,Y,Y,0,418500,Working,Higher education,Married,House / apartment,-19038,-73,1,0,1,0,,2
5052883,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,1,0,0,0,Drivers,2
5068019,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15438,-3377,1,0,0,0,Laborers,2
5146024,F,N,Y,0,360000,Commercial associate,Higher education,Married,House / apartment,-11089,-3902,1,0,1,0,Core staff,2
5036093,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21694,-3202,1,1,0,0,Security staff,2
5068339,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-10101,-505,1,1,1,0,Laborers,2
5095020,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13046,-671,1,0,0,0,,2
5105185,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-16165,-848,1,1,0,0,Laborers,2
5117216,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2
5089632,F,N,N,0,315000,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,2
5100464,M,Y,Y,1,315000,Working,Higher education,Married,House / apartment,-17318,-552,1,0,1,0,Laborers,3
5028930,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17202,-1787,1,0,0,0,Sales staff,2
5036412,F,N,Y,0,83250,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20219,365243,1,0,1,0,,2
5116643,F,N,Y,0,261000,Working,Secondary / secondary special,Married,House / apartment,-20047,-2559,1,0,0,0,Laborers,2
5091766,M,N,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,-17454,-2361,1,0,0,0,Laborers,2
5067961,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-22111,-3854,1,0,0,0,Managers,2
5033814,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13153,-1182,1,0,0,0,Laborers,2
5113847,F,N,Y,0,225000,Working,Secondary / secondary special,Widow,House / apartment,-19890,-2384,1,1,0,0,High skill tech staff,1
5142239,F,Y,Y,0,270000,State servant,Higher education,Married,House / apartment,-16421,-8230,1,0,0,0,Managers,2
5117182,M,Y,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-20570,365243,1,0,0,0,,2
5126308,F,N,N,0,112500,Working,Higher education,Single / not married,Co-op apartment,-12788,-531,1,1,1,0,Core staff,1
5142118,M,N,N,1,225000,Working,Higher education,Married,House / apartment,-18093,-2493,1,0,0,0,Managers,3
5068196,M,Y,Y,0,173250,Working,Secondary / secondary special,Civil marriage,House / apartment,-16273,-2362,1,1,0,0,Drivers,2
5068692,M,N,Y,0,148500,Working,Secondary / secondary special,Single / not married,House / apartment,-11819,-962,1,0,0,0,Laborers,1
5085780,M,N,Y,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17995,-4034,1,0,0,0,Managers,2
5096095,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-10728,-1619,1,1,1,0,Accountants,3
5046093,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23596,365243,1,0,0,0,,1
